NodeID,SVM_Max,X,Y,Z
3261,1479.1337321082383,148.0000039,4.999999804,0.0
3263,2116.0313877260073,148.2019707,5.621593276,0.0
3265,2247.7197892969275,147.0000039,4.999999719,0.0
3267,2303.46187794641,147.3278208,5.860502677,0.0
3269,2428.4707309143296,146.0000039,4.999999635,0.0
3271,2429.355200901134,146.4536708,6.099412078,0.0
3272,1294.0948379694603,149.2928899,5.707099816,-1.0
3273,2770.0863695205076,149.2928934,5.707106983,0.0
3275,3213.0269653231926,148.6919843,6.262041551,0.0
3277,2733.6558723275843,148.0910752,6.816976125,0.0
3279,2640.802022803708,147.4901661,7.371910699,0.0
3280,969.2194287318359,149.6173054,5.92387248,-1.0
3281,4460.050995218389,149.6173166,5.923879566,0.0
3283,3159.4981915224544,149.3808888,6.622126793,0.0
3285,2968.940703960031,149.144461,7.320374023,0.0
3287,2877.5656372899557,148.9080332,8.018621252,0.0
3288,22.242116295505653,149.0000039,4.999999888,-2.000000095
3289,1091.4046507205821,149.0761207,5.382683901,-2.0
3290,1479.1336828329597,148.0000039,4.999999804,-2.000000095
3291,2116.031775255294,148.2019703,5.621593466,-1.999999905
3292,2247.7198377306386,147.0000039,4.999999719,-2.000000095
3293,2303.4622905642063,147.32782,5.860503034,-1.999999905
3294,2428.4706932289405,146.0000039,4.999999635,-2.000000095
3295,2429.3551930326093,146.4536697,6.099412604,-2.000000095
3296,2770.0863281653615,149.2928935,5.707107019,-2.0
3297,3213.0269694239983,148.6919838,6.262042219,-1.999999905
3298,2733.6556529584172,148.0910741,6.816977422,-2.000000095
3299,2640.8019411887353,147.4901644,7.371912628,-2.000000095
3300,4460.050454934499,149.6173167,5.923879595,-2.0
3301,3159.497408309225,149.3808884,6.622128037,-2.000000095
3302,2968.9402794461757,149.1444601,7.32037648,-2.000000095
3303,2877.5653109427612,148.9080318,8.018624925,-2.000000095
3304,887.8786364010609,150.9238815,4.61731398,-1.0
3305,1083.06941679651,150.9238796,4.617316622,0.0
3307,2100.057246096025,151.7980289,4.378411823,0.0
3309,2277.483586801336,152.6721782,4.139507021,0.0
3311,2402.883204934415,153.5463275,3.900602223,0.0
3312,1278.3201238189095,150.707104,4.292887152,-1.0
3313,2756.605738476032,150.7071068,4.292893247,0.0
3315,3197.911209677252,151.3080201,3.73796479,0.0
3317,2716.588069080686,151.9089335,3.183036332,0.0
3319,2607.286602790694,152.5098468,2.628107878,0.0
3320,951.6393151205436,150.3826728,4.076114003,-1.0
3321,4449.5386129172175,150.3826835,4.076120475,0.0
3323,3152.4615723378815,150.6191168,3.37787579,0.0
3325,2957.581470017592,150.8555501,2.679631103,0.0
3327,2865.046590885066,151.0919834,1.981386419,0.0
3328,263.2931335871378,149.9999822,4.0,-1.0
3329,5230.263562318726,150.0,4.0,0.0
3331,2855.9880790789543,150.0000025,3.333333302,0.0
3333,2958.050939983774,150.000005,2.666666603,0.0
3335,2917.5443917158213,150.0000075,1.999999905,0.0
3336,1083.0712144138272,150.9238795,4.61731649,-2.0
3337,2100.058475160114,151.7980308,4.378410864,-2.000000095
3338,2277.484570981587,152.6721821,4.139505238,-2.000000095
3339,2402.8836673704704,153.5463334,3.900599612,-2.000000095
3340,2756.606586028325,150.7071067,4.292893155,-2.0
3341,3197.910617530885,151.3080213,3.737963437,-2.000000095
3342,2716.5876459924834,151.9089359,3.183033719,-2.000000095
3343,2607.286320946819,152.5098505,2.628104001,-2.000000095
3344,4449.537296469502,150.3826833,4.076120431,-2.0
3345,3152.460572271554,150.6191174,3.37787401,-2.000000095
3346,2957.5809152745005,150.8555514,2.679627589,-2.000000095
3347,2865.0463859897914,151.0919854,1.981381168,-2.000000095
3348,5230.263969950919,149.9999999,4.0,-2.0
3349,2855.9881331558895,150.0000024,3.333333302,-2.000000095
3350,2958.050977816434,150.0000049,2.666666604,-2.000000095
3351,2917.544516046281,150.0000074,1.999999906,-2.000000095
3352,968.661053855817,149.6173054,4.07612759,-1.0
3353,4460.534357539343,149.6173168,4.076120384,0.0
3355,3158.9358932256905,149.3808893,3.377873792,0.0
3357,2966.9823860728607,149.1444618,2.679627198,0.0
3359,2875.1990703720808,148.9080343,1.981380604,0.0
3360,1293.424731184472,149.29289,4.2929003,-1.0
3361,2770.0662850335975,149.2928935,4.292892903,0.0
3363,3214.1474432314185,148.6919854,3.737959157,0.0
3365,2735.5878719980315,148.0910773,3.183025406,0.0
3367,2631.2329152292004,147.4901691,2.628091655,0.0
3368,897.2349705735546,149.0761196,4.617318743,-1.0
3369,1091.4140195454331,149.0761207,4.617315944,0.0
3371,2115.501935333639,148.2019729,4.378407284,0.0
3373,2300.4960196627576,147.3278251,4.139498621,0.0
3375,2435.191725389796,146.4536773,3.900589957,0.0
3376,4460.532936799765,149.6173167,4.076120412,-2.0
3377,3158.934891874808,149.3808884,3.377871915,-2.000000095
3378,2966.981747297609,149.1444601,2.679623415,-2.000000095
3379,2875.1988215873,148.9080318,1.981374914,-2.000000095
3380,2770.0663828071038,149.2928935,4.292892939,-2.0
3381,3214.146893929887,148.6919838,3.737957665,-1.999999905
3382,2735.5871494025605,148.0910742,3.183022388,-2.000000095
3383,2631.2325792697084,147.4901645,2.628087107,-2.000000095
3384,1091.4154582848946,149.0761207,4.617315967,-2.0
3385,2115.5032086092847,148.2019704,4.378406268,-1.999999905
3386,2300.497257494152,147.3278201,4.139496567,-1.999999905
3387,2435.1925674787162,146.4536698,3.900586863,-2.000000095
3388,1910.661825340211,168.1734953,4.051942149,-2.0
3389,1916.1790358193857,168.0757434,6.108118129,-2.0
3390,2022.9534400366872,166.2091419,4.04056598,-2.0
3391,2024.3811105546956,166.1871408,6.056913926,-2.0
3396,1924.6452647259418,168.0151406,2.002507546,-2.0
3397,2031.2249553270815,166.1495325,2.016493579,-2.0
3400,1711.2964355154302,171.428574,0.0,-2.0
3401,1584.6235400209525,173.2142883,0.0,-2.0
3402,1702.734318233199,171.5147769,1.672114786,-2.0
3403,1592.5933702523448,173.1308379,1.720916771,-2.0
3404,160.3409995428724,171.4285714,0.0,-1.0
3405,166.12914935761734,173.2142857,0.0,-1.0
3408,1828.1627609218615,169.6428597,0.0,-2.0
3409,1809.5015567936414,169.8929094,1.931714398,-2.0
3410,146.62892445335987,169.6428571,0.0,-1.0
3412,2037.781436593564,166.071431,0.0,-2.0
3413,1936.4566177563165,167.8571454,0.0,-2.0
3414,127.88749428734259,166.0714286,0.0,-1.0
3415,136.75305418462133,167.8571429,0.0,-1.0
3416,1769.3582002708272,170.3988604,4.052235259,-2.0
3417,1695.0730499285387,171.6161825,3.034296086,-2.0
3420,1598.8082626898693,172.9349102,3.378538212,-2.0
3421,1642.6995260675424,172.3302447,5.003343909,-2.0
3424,443.38902612228566,187.5000028,0.0,-2.0
3425,392.35226818591684,189.2857171,0.0,-2.0
3426,447.9605459704316,187.4994168,1.999568836,-2.0
3427,391.7104984016103,189.2856227,1.999931811,-2.0
3428,195.55072742884164,187.5,0.0,-1.0
3429,196.28978755971207,189.2857143,0.0,-1.0
3432,560.0316479989023,185.7142885,0.0,-2.0
3433,568.2406077180128,185.7128225,1.998892146,-2.0
3434,193.81331557068717,185.7142857,0.0,-1.0
3436,2514.7613428112913,145.0349625,2.073121996,-2.000000043
3437,2495.6742352139763,144.9213933,3.726146829,-2.000000057
3440,2620.6835336671916,146.4285736,0.0,-2.0
3441,2531.2623240115254,144.6428593,0.0,-2.0
3442,55.936648496598394,146.4285714,0.0,-1.0
3443,61.03191826379465,144.6428571,0.0,-1.0
3444,1798.1235568548361,169.9908665,6.238347865,-2.0
3446,1682.6330841347615,171.7223155,6.626069336,-2.0
3448,440.84136741323584,187.4992192,3.999451388,-2.0
3449,556.1929992952267,185.7121006,3.998451233,-2.0
3452,390.94854984378657,189.2856254,3.999937261,-2.0
3454,2597.752069371449,153.1069952,8.450949766,-2.000000046
3455,2577.973123086445,153.5714309,10.0,-2.0
3456,2791.015680718103,151.4887317,8.844082237,-2.000000047
3457,2755.3947393134686,151.7857165,10.0,-2.0
3459,85.6053690026278,153.5714286,10.00000022,-1.0
3461,83.0381637749042,151.7857143,10.00000022,-1.0
3462,458.4161216593562,103.5714298,7.999999969,-2.0
3463,446.0667734757661,103.5714296,5.99999996,-2.0
3464,341.9320131461922,105.3571443,7.999999986,-2.0
3465,340.0089544848162,105.3571442,5.99999998,-2.0
3470,341.13711041241805,105.3571444,10.0,-2.0
3471,449.4865606301429,103.5714301,10.0,-2.0
3472,187.16883893913553,105.3571429,10.00000022,-1.0
3473,186.71135622707223,103.5714286,10.00000022,-1.0
3474,1584.7401673799463,173.2142883,10.0,-2.0
3475,1710.8469216956878,171.428574,10.0,-2.0
3476,1592.2662551571154,173.1341322,8.328485111,-2.0
3477,1703.465927965835,171.5177403,8.279017062,-2.0
3478,168.17260061097286,173.2142857,10.00000022,-1.0
3479,158.59462785993225,171.4285714,10.00000022,-1.0
3482,1453.4832193728466,175.0000026,10.0,-2.0
3483,1473.7075863496837,174.7544515,8.068633401,-2.0
3484,168.22333402850236,175.0,10.00000022,-1.0
3486,2589.73147967087,153.5714309,0.0,-2.0
3487,2465.830627073193,155.03667,2.123239634,-2.000000043
3488,2482.6091576252297,155.3571452,0.0,-2.0
3489,77.2289143738606,153.5714286,0.0,-1.0
3491,83.18934092974757,155.3571429,0.0,-1.0
3492,2447.4175724466604,155.2346266,3.870880286,-2.000000056
3494,2794.354258463689,148.3887116,8.786084641,-2.000000046
3495,2770.796851125725,148.2142879,10.0,-2.0
3496,2578.195420872194,146.4632453,8.218702772,-2.000000044
3497,2616.5757971351163,146.4285736,10.0,-2.0
3499,59.71689063975325,148.2142857,10.00000022,-1.0
3501,64.24014940820908,146.4285714,10.00000022,-1.0
3502,2760.447029413596,148.2142879,0.0,-2.0
3503,52.1615715564106,148.2142857,0.0,-1.0
3504,694.348043329562,194.6428585,5.999999395,-2.0
3505,851.7888975298969,196.4285733,5.999999959,-2.0
3506,704.2151618254388,194.6428589,7.999999578,-2.0
3507,860.1580395281928,196.4285737,7.999999968,-2.0
3512,546.9914803852434,192.8571425,7.999998365,-2.0
3513,534.6430023899136,192.8571423,5.999998128,-2.0
3516,715.9225888038526,183.9175987,5.993433075,-2.0
3517,873.0980738828308,182.1167962,5.985387155,-2.0
3518,715.7288727453019,183.9201422,3.993848066,-2.0
3519,872.9241574002326,182.1196469,3.983744041,-2.0
3524,556.2495722131321,185.7112804,5.998041284,-2.0
3526,1318.242503328149,176.7857169,10.0,-2.0
3527,1331.4563723019287,176.629813,7.996404865,-2.0
3528,173.57300558672503,176.7857143,10.00000022,-1.0
3530,2130.904489035613,164.2857167,0.0,-2.0
3531,2126.765351229546,164.323369,2.007785586,-2.000000001
3532,119.11237535144541,164.2857143,0.0,-1.0
3534,2215.343547365391,162.5000024,0.0,-2.0
3535,2212.72854015024,162.5120197,1.997235278,-2.000000002
3536,109.91330666467347,162.5,0.0,-1.0
3538,2742.962231023487,151.7857165,0.0,-2.0
3539,74.50697946768544,151.7857143,0.0,-1.0
3540,2891.865305932407,149.9692811,8.907010866,-2.000000047
3541,2878.585662255574,150.0000022,10.0,-2.0
3543,27.84561681081772,150.0,10.00000022,-1.0
3544,2877.0006457302275,150.0000022,0.0,-2.0
3545,27.625396150118995,150.0,0.0,-1.0
3546,1267.6045462122795,119.6428589,8.0,-2.0
3547,1261.3275597993545,119.6428589,6.0,-2.0
3548,1404.116241533209,121.4285732,8.0,-2.0
3549,1398.1431971160184,121.4285732,6.0,-2.0
3554,1403.9887539910596,121.4285732,10.0,-2.0
3555,1266.9919861371645,119.6428589,10.0,-2.0
3556,163.72186025002154,121.4285714,10.00000022,-1.0
3557,169.5221914588695,119.6428571,10.00000022,-1.0
3558,386.79499537186143,191.0713785,5.999965994,-2.0
3559,390.9487158473417,189.285524,5.999874362,-2.0
3560,386.7948973514433,191.0714253,3.999996139,-2.0
3564,534.6434220264472,192.8571451,3.999999726,-2.0
3566,725.3260758180318,183.9221761,7.996455794,-2.0
3567,880.5912506917673,182.1274354,7.992307224,-2.0
3570,568.2650553610114,185.7123181,7.998782001,-2.0
3572,1329.6498143142996,176.5728543,3.885610396,-2.0
3573,1474.8072694839766,174.6597857,3.764399072,-2.0
3574,1327.1672699398277,176.6859368,1.915864745,-2.0
3575,1465.5038928591343,174.8699054,1.848103599,-2.0
3580,1182.340345254351,178.5122853,1.951174335,-2.0
3581,1179.5009196494163,178.459985,3.933976053,-2.0
3584,2121.3387099328083,164.3423752,6.02038244,-2.000000001
3585,2208.474253715831,162.51951,5.992490673,-2.000000003
3586,2121.155248458988,164.346207,4.017413485,-2.000000001
3587,2208.4626348715005,162.5211311,3.993829648,-2.000000003
3592,2290.472445514079,160.7142881,0.0,-2.0
3593,2289.309084865184,160.7069115,1.985922341,-2.000000005
3594,101.00014974206893,160.7142857,0.0,-1.0
3596,2356.827809030198,158.9285738,0.0,-2.0
3597,2356.3563367506435,158.8939609,1.9785559,-2.00000001
3598,91.98961273561704,158.9285714,0.0,-1.0
3600,2474.171407472895,154.8579674,7.587821314,-2.000000044
3601,2437.158018569869,155.2929996,5.562049235,-2.000000056
3604,2482.6218222467924,143.085433,1.938254048,-2.00000002
3605,2479.3144967453486,142.857145,0.0,-2.0
3607,62.82883625476878,142.8571429,0.0,-1.0
3608,2480.3943719993276,143.2230101,3.750936552,-2.00000003
3610,2477.711445727717,144.9765831,5.188668789,-2.00000006
3612,1267.604360862905,119.6428589,2.0,-2.0
3613,1404.116088870545,121.4285732,2.0,-2.0
3614,1261.3275112809965,119.6428589,4.0,-2.0
3615,1398.1431372063469,121.4285732,4.0,-2.0
3620,1128.021873113589,117.8571446,2.0,-2.0
3621,1121.3691411780771,117.8571446,4.0,-2.0
3624,2256.070227348212,135.7612937,3.987293427,-2.000000001
3625,2327.1240204424316,137.6005942,3.979940246,-2.000000002
3626,2256.0076887156793,135.7603862,5.988581073,-2.000000001
3627,2327.566334104915,137.6145315,5.991749843,-2.000000002
3632,2176.4876924411255,133.9440152,5.993480275,-2.0
3633,2176.5654622519583,133.9452942,3.992319619,-2.0
3636,443.39825814434124,187.5000028,10.0,-2.0
3637,560.0748739187131,185.7142885,10.0,-2.0
3638,447.95955542784174,187.4993431,7.999587344,-2.0
3639,195.53035946112166,187.5,10.00000022,-1.0
3640,193.76982416502594,185.7142857,10.00000022,-1.0
3642,392.35231871836606,189.2857171,10.0,-2.0
3643,391.7103399633743,189.2856234,7.999944523,-2.0
3644,196.28782023791143,189.2857143,10.00000022,-1.0
3646,388.1774368315292,191.0714314,0.0,-2.0
3647,538.2383493610896,192.8571457,0.0,-2.0
3648,390.31388618419,191.0714059,1.999981722,-2.0
3649,546.9921743812268,192.8571441,1.999998939,-2.0
3650,196.08537358915532,191.0714286,0.0,-1.0
3651,195.0150723296881,192.8571429,0.0,-1.0
3654,1504.2800865032352,174.2538582,5.949643628,-2.0
3655,1595.5978307287207,173.0367686,6.968066025,-2.0
3658,1181.3591701476118,178.4349009,5.954847763,-2.0
3659,1183.69302776235,178.4909908,7.982632931,-2.0
3660,1336.4873787046645,176.4747603,5.945551777,-2.0
3664,1454.320587536194,175.0000026,0.0,-2.0
3665,1318.0297489442216,176.7857169,0.0,-2.0
3666,170.3691551471067,175.0,0.0,-1.0
3667,175.34598521280293,176.7857143,0.0,-1.0
3668,2127.0999589523108,164.3166429,8.014711678,-2.000000001
3669,2212.7624036892453,162.5096368,7.994819263,-2.000000002
3672,2032.2073717565506,166.1326241,8.039813448,-2.0
3674,2286.2760096733837,160.7073773,3.967898185,-2.000000007
3675,2355.1678087367573,158.8918048,3.935611582,-2.000000015
3678,2483.204469420442,155.3571452,10.0,-2.0
3679,81.34835890554672,155.3571429,10.00000022,-1.0
3680,2494.411966890635,145.4942853,6.584436572,-2.000000057
3682,2485.1702457082206,143.4959218,5.460759711,-2.000000033
3684,523.6479212405773,110.7142873,3.999999998,-2.0
3685,535.4080271482877,110.7142873,1.999999999,-2.0
3686,677.309369514958,112.5000017,3.999999999,-2.0
3687,686.7653440881987,112.5000017,2.0,-2.0
3692,523.6481374892384,110.7142873,5.999999998,-2.0
3693,677.3095281942365,112.5000017,5.999999999,-2.0
3696,1126.4879161421836,117.8571446,10.0,-2.0
3697,981.4920727270368,116.0714303,10.0,-2.0
3698,1128.022128733386,117.8571446,8.0,-2.0
3699,984.1118927443679,116.0714303,8.0,-2.0
3700,174.514824731698,117.8571429,10.00000022,-1.0
3701,178.65675898002826,116.0714286,10.00000022,-1.0
3704,1783.6642273084776,126.7857162,10.0,-2.0
3705,1663.7786071922958,125.0000019,10.0,-2.0
3706,1781.9206321416257,126.7857464,7.999978876,-2.0
3707,1662.5683601589833,125.0000024,7.999999971,-2.0
3708,141.59652290279817,126.7857143,10.00000022,-1.0
3709,149.69385849962,125.0,10.00000022,-1.0
3712,1896.2032218889365,128.5714305,10.0,-2.0
3713,1894.006451373661,128.5715167,7.999943575,-2.0
3714,132.91671143397807,128.5714286,10.00000022,-1.0
3716,2480.129561496181,142.857145,10.0,-2.0
3717,2436.9584948103416,141.0714307,10.0,-2.0
3718,2478.420878757539,142.8825913,8.396279505,-2.000000011
3719,2441.607135572776,141.2694342,8.132248197,-2.000000007
3720,65.44556455851861,142.8571429,10.00000022,-1.0
3721,68.12335559517004,141.0714286,10.00000022,-1.0
3724,2526.513536869901,144.6428593,10.0,-2.0
3725,2513.2508658941074,144.5152215,8.353185146,-2.00000002
3726,60.13581846181387,144.6428571,10.00000022,-1.0
3728,698.10254835933,194.64286,0.0,-2.0
3729,855.8257395830551,196.4285744,0.0,-2.0
3730,704.2156550865625,194.6428593,1.999999709,-2.0
3731,860.1583296594667,196.4285737,1.999999981,-2.0
3732,193.39462708168736,194.6428571,0.0,-1.0
3733,191.50645925031537,196.4285714,0.0,-1.0
3736,390.31166861260544,191.071394,7.99997722,-2.0
3738,1027.8964419724362,180.3571455,0.0,-2.0
3739,875.530112003691,182.1428599,0.0,-2.0
3740,1033.2946367977468,180.324802,1.976441197,-2.0
3741,880.6489860206259,182.128267,1.98875441,-2.0
3742,184.611479462056,180.3571429,0.0,-1.0
3743,188.36285645531908,182.1428571,0.0,-1.0
3746,1175.6266778997522,178.5714312,0.0,-2.0
3747,180.2954560245224,178.5714286,0.0,-1.0
3748,1176.0367335071091,178.5714312,10.0,-2.0
3749,178.90464137705217,178.5714286,10.00000022,-1.0
3750,2290.8456076512925,160.7142881,10.0,-2.0
3751,2356.871244052995,158.9285738,10.0,-2.0
3752,2289.2113526057847,160.7027856,7.969008314,-2.000000005
3753,2356.8436344594834,158.8785395,7.924114217,-2.00000001
3754,100.20750412011778,160.7142857,10.00000022,-1.0
3755,91.53827559793079,158.9285714,10.00000022,-1.0
3758,2215.5118825594363,162.5000024,10.0,-2.0
3759,109.86642418342895,162.5,10.00000022,-1.0
3760,2415.918283400528,156.9854153,7.826958113,-2.000000021
3761,2416.7040629194858,157.1428595,10.0,-2.0
3763,82.83910190235483,157.1428571,10.00000022,-1.0
3764,2413.3821348491783,157.0589023,5.796879611,-2.00000003
3766,2490.912536057896,144.0934485,6.860022923,-2.000000031
3768,836.7175732173523,114.285716,2.0,-2.0
3769,984.1115961270004,116.0714303,2.0,-2.0
3770,828.6316773169027,114.285716,4.0,-2.0
3771,976.892564492139,116.0714303,4.0,-2.0
3776,832.7663634686288,114.285716,10.0,-2.0
3777,681.0727763518329,112.5000017,10.0,-2.0
3778,836.7179869874334,114.285716,8.0,-2.0
3779,686.7658926022405,112.5000017,8.0,-2.0
3780,181.96020374036706,114.2857143,10.00000022,-1.0
3781,184.4539245637793,112.5,10.00000022,-1.0
3784,1121.3692051612925,117.8571446,6.0,-2.0
3786,976.8926481487033,116.0714303,6.0,-2.0
3788,2478.615747387094,142.8989824,7.127340014,-2.000000019
3790,2449.9832863240877,141.7209074,6.125717614,-2.000000015
3792,2388.2222741918144,139.2857164,10.0,-2.0
3793,2390.539738025917,139.409756,8.0256155,-2.000000003
3794,76.18646175770672,139.2857143,10.00000022,-1.0
3796,1006.2692933303206,198.2142869,5.999999924,-2.0
3797,1006.2693757080166,198.2142869,3.999999943,-2.0
3798,851.7889979476671,196.4285733,3.999999966,-2.0
3802,1156.9774338766474,200.0,3.999999911,-2.0
3803,1156.977392160216,200.0,5.999999866,-2.0
3804,68.71166253143582,200.0,4.0,-1.0
3805,68.71166461469815,200.0,6.0,-1.0
3806,440.86240601977084,187.4988417,5.999238594,-2.0
3808,388.1773800384652,191.0714314,10.0,-2.0
3809,196.08298469637322,191.0714286,10.00000022,-1.0
3810,538.237830967772,192.8571457,10.0,-2.0
3811,195.0138890478352,192.8571429,10.00000022,-1.0
3812,1028.1731121286896,180.3571455,10.0,-2.0
3813,1033.723528280166,180.3172959,7.986952433,-2.0
3814,183.8086884141081,180.3571429,10.00000022,-1.0
3816,875.7174542665565,182.1428599,10.0,-2.0
3817,187.95449164272694,182.1428571,10.00000022,-1.0
3818,719.254474736181,183.9285742,0.0,-2.0
3819,725.3659908441252,183.9224515,1.995373656,-2.0
3820,191.27840112624904,183.9285714,0.0,-1.0
3822,2286.4150327911207,160.7046195,5.957929444,-2.000000008
3824,2354.7097681882733,158.888805,5.902320606,-2.000000015
3826,2131.1125810445415,164.2857167,10.0,-2.0
3827,119.36665293479292,164.2857143,10.00000022,-1.0
3828,2037.939059461677,166.071431,10.0,-2.0
3829,128.8697977091823,166.0714286,10.0,-1.0
3830,2411.821069411491,157.054833,3.900807132,-2.00000003
3831,2416.23186100358,157.0339984,1.999857049,-2.00000002
3834,828.6317969274118,114.285716,6.0,-2.0
3836,1126.487997122757,117.8571446,0.0,-2.0
3837,1266.9920766216314,119.6428589,0.0,-2.0
3838,174.51259277496402,117.8571429,0.0,-1.0
3839,169.51990441368696,119.6428571,0.0,-1.0
3840,981.4921287443697,116.0714303,0.0,-2.0
3841,178.654531153684,116.0714286,0.0,-1.0
3842,1530.6568210298333,123.2142888,3.9999989,-2.0
3843,1656.904540121467,125.000006,3.999996227,-2.0
3844,1530.6567455850552,123.2142876,6.0,-2.0
3845,1656.9043135409268,125.0000021,5.999999989,-2.0
3850,2096.569407513462,132.1428591,10.0,-2.0
3851,2000.651499350266,130.3571448,10.0,-2.0
3852,2093.953125016252,132.1469116,7.998458124,-2.0
3853,1998.1333705857587,130.3580546,7.99950805,-2.0
3854,114.24369474557234,132.1428571,10.00000022,-1.0
3855,123.77200464947046,130.3571429,10.00000022,-1.0
3858,2183.6094012975936,133.9285734,10.0,-2.0
3859,2181.08683248281,133.93804,7.997119047,-2.0
3860,104.48174735175708,133.9285714,10.00000022,-1.0
3862,2329.6187270704254,137.5660386,8.003144469,-2.000000001
3863,2391.895469414872,139.5472479,6.011151201,-2.000000005
3866,2329.7935808701604,137.500002,10.0,-2.0
3867,85.19677765401482,137.5,10.00000022,-1.0
3868,1013.6459373091676,198.2142873,7.999999928,-2.0
3870,1163.6154219290408,200.0,7.999999821,-2.0
3871,59.91973625796948,200.0,8.0,-1.0
3872,1010.529119927868,198.2142887,0.0,-2.0
3873,1161.8182417440307,200.000003,0.0,-2.000000095
3874,1013.6461353712837,198.2142873,1.99999997,-2.0
3875,1163.6156084540808,200.0,1.999999955,-2.0
3876,188.86634278413595,198.2142857,0.0,-1.0
3877,185.67195923290967,200.0,0.0,-1.000000047
3879,59.919696704508475,200.0,2.0,-1.0
3880,719.3599014355327,183.9285742,10.0,-2.0
3881,191.10581391894505,183.9285714,10.00000022,-1.0
3882,1027.6638997191892,180.3015099,3.965836044,-2.0
3884,1928.1754157763019,167.9592411,8.077639657,-2.0
3886,1816.7215292979495,169.7768137,8.153131994,-2.0
3888,2414.641417018683,157.1428595,0.0,-2.0
3889,86.23612975126703,157.1428571,0.0,-1.0
3890,598.5027874607971,101.7857158,10.0,-2.0
3891,748.9566187803447,100.0000015,9.999999776,-2.000000095
3892,605.0583968039675,101.7857151,7.999999929,-2.0
3893,753.4796677726106,100.0,7.999999821,-2.0
3894,185.36387537027733,101.7857143,10.00000022,-1.0
3895,183.19089243614107,100.0,10.0,-1.000000047
3897,59.38567634511156,100.0,8.0,-1.0
3898,350.9942869923425,107.1428586,5.99999999,-2.0
3899,413.29884017575876,108.928573,5.999999995,-2.0
3900,353.0514945912229,107.1428587,7.999999993,-2.0
3901,417.26286293959834,108.928573,7.999999997,-2.0
3906,1536.4513434453042,123.2142882,1.999999373,-2.0
3907,1662.5685902291573,125.0000045,1.999997491,-2.0
3910,2088.950747747061,132.1496294,3.996593263,-2.0
3911,2088.8912862219877,132.1486925,5.9972054,-2.0
3914,1992.8410269029143,130.3586993,3.998969626,-2.0
3915,1992.8121770246332,130.3582599,5.999268561,-2.0
3918,2259.621851483017,135.7389003,1.988332772,-2.0
3919,2329.2630454220944,137.5539964,1.98178217,-2.000000001
3922,2181.158779173933,133.9385169,1.994170096,-2.0
3924,2443.1643604802093,141.4115491,3.941296229,-2.000000014
3926,2390.06730904853,139.479457,3.962411368,-2.000000006
3928,1010.5291263875836,198.2142887,10.0,-2.0
3929,855.8256774692737,196.4285744,10.0,-2.0
3930,188.86573964359152,198.2142857,10.00000022,-1.0
3931,191.50583207341322,196.4285714,10.00000022,-1.0
3932,1161.8182373075751,200.000003,9.999999776,-2.000000095
3933,185.6713254150063,200.0,10.0,-1.000000047
3934,694.3483038713541,194.6428594,3.999999915,-2.0
3936,1028.203246728985,180.2936119,5.972869577,-2.0
3938,1827.5371283335328,169.6428597,10.0,-2.0
3939,1936.6035329441615,167.8571454,10.0,-2.0
3940,148.09239540410198,169.6428571,10.00000022,-1.0
3941,138.15404534533315,167.8571429,10.00000022,-1.0
3942,594.9893398291485,101.7857149,5.999999924,-2.0
3944,744.9106311991029,100.0,5.999999866,-2.0
3945,68.05202452028652,100.0,6.0,-1.0
3946,681.0727843088966,112.5000017,0.0,-2.0
3947,832.7663950153341,114.285716,0.0,-2.0
3948,184.4516783098522,112.5,0.0,-1.0
3949,181.95796208297534,114.2857143,0.0,-1.0
3950,527.2073202256054,110.7142874,0.0,-2.0
3951,186.16826905903562,110.7142857,0.0,-1.0
3952,535.4087625558658,110.7142874,7.999999999,-2.0
3954,527.2073492052402,110.7142874,10.0,-2.0
3955,186.1705235116197,110.7142857,10.00000022,-1.0
3956,1403.9887428628776,121.4285732,0.0,-2.0
3957,163.71955562132746,121.4285714,0.0,-1.0
3958,1776.3482249971617,126.7857506,5.999971959,-2.0
3959,1888.544500016518,128.5715521,5.999900522,-2.0
3962,2261.3977600087055,135.7142877,10.0,-2.0
3963,2259.8141444169137,135.7446882,7.997211147,-2.0
3964,94.63647288920293,135.7142857,10.00000022,-1.0
3966,2440.4140834042737,141.2356191,1.955151759,-2.000000009
3968,2389.653809416351,139.3857112,1.968859821,-2.000000004
3970,698.1024208729563,194.64286,10.0,-2.0
3971,193.39395922879532,194.6428571,10.00000022,-1.0
3972,446.0665481810253,103.5714296,3.999999967,-2.0
3973,340.0089299682162,105.3571442,3.999999982,-2.0
3976,594.9891560214435,101.7857149,3.999999943,-2.0
3978,341.9319069051197,105.3571443,1.99999999,-2.0
3979,341.13709826624125,105.3571444,0.0,-2.0
3980,353.05134982948044,107.1428587,1.999999995,-2.0
3981,352.20992362074026,107.1428587,0.0,-2.0
3983,187.16642919821183,105.3571429,0.0,-1.0
3985,187.42925133810215,107.1428571,0.0,-1.0
3986,350.99425640774825,107.1428586,3.999999991,-2.0
3988,352.2098939139294,107.1428587,10.0,-2.0
3989,187.43150354424324,107.1428571,10.00000022,-1.0
3990,414.9917593869033,108.9285731,10.0,-2.0
3991,187.14270811778508,108.9285714,10.00000022,-1.0
3992,1537.0375413243619,123.2142876,10.0,-2.0
3993,1536.4514125478868,123.2142877,7.999999993,-2.0
3994,157.09463470193862,123.2142857,10.00000022,-1.0
