NodeID,Time_of_SVM_Max,X,Y,Z
7970,0.01964,212.0,10.0,0.0
7971,0.01964,210.0,10.0,0.0
7972,0.01964,208.0,10.0,0.0
7973,0.01964,206.0,10.0,0.0
7974,0.01964,204.0,10.0,0.0
7975,0.01964,202.0,10.0,0.0
7976,0.0036,300.0,0.0,0.0
7977,0.00356,298.0,0.0,0.0
7978,0.0036,296.0,0.0,0.0
7979,0.0036,294.0,0.0,0.0
7980,0.0036,292.0,0.0,0.0
7981,0.00361,290.0,0.0,0.0
7982,0.00605,288.0,0.0,0.0
7983,0.01332,286.0,0.0,0.0
7984,0.01332,284.0,0.0,0.0
7985,0.01333,282.0,0.0,0.0
7986,0.01569,280.0,0.0,0.0
7987,0.01569,278.0,0.0,0.0
7988,0.0157,276.0,0.0,0.0
7989,0.0157,274.0,0.0,0.0
7990,0.0157,272.0,0.0,0.0
7991,0.01571,270.0,0.0,0.0
7992,0.01571,268.0,0.0,0.0
7993,0.01571,266.0,0.0,0.0
7994,0.01571,264.0,0.0,0.0
7995,0.01571,262.0,0.0,0.0
7996,0.01571,260.0,0.0,0.0
7997,0.01571,258.0,0.0,0.0
7998,0.01571,256.0,0.0,0.0
7999,0.01571,254.0,0.0,0.0
8000,0.01571,252.0,0.0,0.0
8001,0.01571,250.0,0.0,0.0
8002,0.01571,248.0,0.0,0.0
8003,0.01964,246.0,0.0,0.0
8004,0.01964,244.0,0.0,0.0
8005,0.01964,242.0,0.0,0.0
8006,0.01964,240.0,0.0,0.0
8007,0.01964,238.0,0.0,0.0
8008,0.01964,236.0,0.0,0.0
8009,0.01964,234.0,0.0,0.0
8010,0.01964,232.0,0.0,0.0
8011,0.01964,230.0,0.0,0.0
8012,0.01964,228.0,0.0,0.0
8013,0.01964,226.0,0.0,0.0
8014,0.01964,224.0,0.0,0.0
8015,0.01964,222.0,0.0,0.0
8016,0.01964,220.0,0.0,0.0
8017,0.01964,218.0,0.0,0.0
8018,0.01964,216.0,0.0,0.0
8019,0.01964,214.0,0.0,0.0
8020,0.01964,212.0,0.0,0.0
8021,0.01964,210.0,0.0,0.0
8022,0.01964,208.0,0.0,0.0
8023,0.01964,206.0,0.0,0.0
8024,0.01964,204.0,0.0,0.0
8025,0.01964,202.0,0.0,0.0
8026,0.01964,200.0,10.0,0.0
8027,0.01964,200.0,8.0,0.0
8028,0.01964,200.0,6.0,0.0
8029,0.01964,200.0,4.0,0.0
8030,0.01964,200.0,2.0,0.0
8031,0.01964,200.0,0.0,0.0
8032,0.01885,200.0,8.0,-1.0
8033,0.01885,200.0,6.0,-1.0
8034,0.01885,200.0,4.0,-1.0
8035,0.01885,200.0,2.0,-1.0
8036,0.01964,200.0,8.0,-2.0
8037,0.01964,200.0,6.0,-2.0
8038,0.01964,200.0,4.0,-2.0
8039,0.01964,200.0,2.0,-2.0
8040,0.01964,200.0,10.0,-2.0
8041,0.01885,200.0,10.0,-1.0
8042,0.01885,200.0,0.0,-1.0
8043,0.01964,200.0,0.0,-2.0
8044,0.0036,298.0,0.0,-1.0
8045,0.0036,296.0,0.0,-1.0
8046,0.00604,294.0,0.0,-1.0
8047,0.01331,292.0,0.0,-1.0
8048,0.01333,290.0,0.0,-1.0
8049,0.01569,288.0,0.0,-1.0
8050,0.0157,286.0,0.0,-1.0
8051,0.01808,284.0,0.0,-1.0
8052,0.01571,282.0,0.0,-1.0
8053,0.01571,280.0,0.0,-1.0
8054,0.01571,278.0,0.0,-1.0
8055,0.01572,276.0,0.0,-1.0
8056,0.01572,274.0,0.0,-1.0
8057,0.01572,272.0,0.0,-1.0
8058,0.01572,270.0,0.0,-1.0
8059,0.01572,268.0,0.0,-1.0
8060,0.01964,266.0,0.0,-1.0
8061,0.01964,264.0,0.0,-1.0
8062,0.01964,262.0,0.0,-1.0
8063,0.01964,260.0,0.0,-1.0
8064,0.01964,258.0,0.0,-1.0
8065,0.01965,256.0,0.0,-1.0
8066,0.01965,254.0,0.0,-1.0
8067,0.01965,252.0,0.0,-1.0
8068,0.01965,250.0,0.0,-1.0
8069,0.01966,248.0,0.0,-1.0
8070,0.01966,246.0,0.0,-1.0
8071,0.01966,244.0,0.0,-1.0
8072,0.01967,242.0,0.0,-1.0
8073,0.01967,240.0,0.0,-1.0
8074,0.01967,238.0,0.0,-1.0
8075,0.00118,236.0,0.0,-1.0
8076,0.00836,234.0,0.0,-1.0
8077,0.0181,232.0,0.0,-1.0
8078,0.0181,230.0,0.0,-1.0
8079,0.01809,228.0,0.0,-1.0
8080,0.01809,226.0,0.0,-1.0
8081,0.01809,224.0,0.0,-1.0
8082,0.01809,222.0,0.0,-1.0
8083,0.01808,220.0,0.0,-1.0
8084,0.01885,218.0,0.0,-1.0
8085,0.01885,216.0,0.0,-1.0
8086,0.01885,214.0,0.0,-1.0
8087,0.01885,212.0,0.0,-1.0
8088,0.01885,210.0,0.0,-1.0
8089,0.01885,208.0,0.0,-1.0
8090,0.01885,206.0,0.0,-1.0
8091,0.01885,204.0,0.0,-1.0
8092,0.01885,202.0,0.0,-1.0
8093,0.01964,202.0,0.0,-2.0
8094,0.01964,204.0,0.0,-2.0
8095,0.01964,206.0,0.0,-2.0
8096,0.01964,208.0,0.0,-2.0
8097,0.01964,210.0,0.0,-2.0
8098,0.01964,212.0,0.0,-2.0
8099,0.01964,214.0,0.0,-2.0
8100,0.01964,216.0,0.0,-2.0
8101,0.01964,218.0,0.0,-2.0
8102,0.01964,220.0,0.0,-2.0
8103,0.01964,222.0,0.0,-2.0
8104,0.01964,224.0,0.0,-2.0
8105,0.01964,226.0,0.0,-2.0
8106,0.01964,228.0,0.0,-2.0
8107,0.01964,230.0,0.0,-2.0
8108,0.01964,232.0,0.0,-2.0
8109,0.01964,234.0,0.0,-2.0
8110,0.01964,236.0,0.0,-2.0
8111,0.01964,238.0,0.0,-2.0
8112,0.01964,240.0,0.0,-2.0
8113,0.01964,242.0,0.0,-2.0
8114,0.01964,244.0,0.0,-2.0
8115,0.01964,246.0,0.0,-2.0
8116,0.01571,248.0,0.0,-2.0
8117,0.01571,250.0,0.0,-2.0
8118,0.01571,252.0,0.0,-2.0
8119,0.01571,254.0,0.0,-2.0
8120,0.01571,256.0,0.0,-2.0
8121,0.01571,258.0,0.0,-2.0
8122,0.01571,260.0,0.0,-2.0
8123,0.01571,262.0,0.0,-2.0
8124,0.01571,264.0,0.0,-2.0
8125,0.01571,266.0,0.0,-2.0
8126,0.01571,268.0,0.0,-2.0
8127,0.01571,270.0,0.0,-2.0
8128,0.0157,272.0,0.0,-2.0
8129,0.0157,274.0,0.0,-2.0
8130,0.0157,276.0,0.0,-2.0
8131,0.01569,278.0,0.0,-2.0
8132,0.01569,280.0,0.0,-2.0
8133,0.01333,282.0,0.0,-2.0
8134,0.01332,284.0,0.0,-2.0
8135,0.01332,286.0,0.0,-2.0
8136,0.00605,288.0,0.0,-2.0
8137,0.00361,290.0,0.0,-2.0
8138,0.0036,292.0,0.0,-2.0
8139,0.0036,294.0,0.0,-2.0
8140,0.0036,296.0,0.0,-2.0
8141,0.00356,298.0,0.0,-2.0
8142,0.0036,300.0,0.0,-1.0
8143,0.0036,300.0,0.0,-2.0
8144,0.0036,298.0,10.0,-1.0
8145,0.0036,296.0,10.0,-1.0
8146,0.00604,294.0,10.0,-1.0
8147,0.01331,292.0,10.0,-1.0
8148,0.01333,290.0,10.0,-1.0
8149,0.01569,288.0,10.0,-1.0
8150,0.0157,286.0,10.0,-1.0
8151,0.01808,284.0,10.0,-1.0
8152,0.01571,282.0,10.0,-1.0
8153,0.01571,280.0,10.0,-1.0
8154,0.01571,278.0,10.0,-1.0
8155,0.01572,276.0,10.0,-1.0
8156,0.01572,274.0,10.0,-1.0
8157,0.01572,272.0,10.0,-1.0
8158,0.01572,270.0,10.0,-1.0
8159,0.01572,268.0,10.0,-1.0
8160,0.01964,266.0,10.0,-1.0
8161,0.01964,264.0,10.0,-1.0
8162,0.01964,262.0,10.0,-1.0
8163,0.01964,260.0,10.0,-1.0
8164,0.01964,258.0,10.0,-1.0
8165,0.01965,256.0,10.0,-1.0
8166,0.01965,254.0,10.0,-1.0
8167,0.01965,252.0,10.0,-1.0
8168,0.01965,250.0,10.0,-1.0
8169,0.01966,248.0,10.0,-1.0
8170,0.01966,246.0,10.0,-1.0
8171,0.01966,244.0,10.0,-1.0
8172,0.01967,242.0,10.0,-1.0
8173,0.01967,240.0,10.0,-1.0
8174,0.01967,238.0,10.0,-1.0
8175,0.00118,236.0,10.0,-1.0
8176,0.00836,234.0,10.0,-1.0
8177,0.0181,232.0,10.0,-1.0
8178,0.0181,230.0,10.0,-1.0
8179,0.01809,228.0,10.0,-1.0
8180,0.01809,226.0,10.0,-1.0
8181,0.01809,224.0,10.0,-1.0
8182,0.01809,222.0,10.0,-1.0
8183,0.01808,220.0,10.0,-1.0
8184,0.01885,218.0,10.0,-1.0
8185,0.01885,216.0,10.0,-1.0
8186,0.01885,214.0,10.0,-1.0
8187,0.01885,212.0,10.0,-1.0
8188,0.01885,210.0,10.0,-1.0
8189,0.01885,208.0,10.0,-1.0
8190,0.01885,206.0,10.0,-1.0
8191,0.01885,204.0,10.0,-1.0
8192,0.01885,202.0,10.0,-1.0
8193,0.01964,202.0,10.0,-2.0
8194,0.01964,204.0,10.0,-2.0
8195,0.01964,206.0,10.0,-2.0
8196,0.01964,208.0,10.0,-2.0
8197,0.01964,210.0,10.0,-2.0
8198,0.01964,212.0,10.0,-2.0
8199,0.01964,214.0,10.0,-2.0
8200,0.01964,216.0,10.0,-2.0
8201,0.01964,218.0,10.0,-2.0
8202,0.01964,220.0,10.0,-2.0
8203,0.01964,222.0,10.0,-2.0
8204,0.01964,224.0,10.0,-2.0
8205,0.01964,226.0,10.0,-2.0
8206,0.01964,228.0,10.0,-2.0
8207,0.01964,230.0,10.0,-2.0
8208,0.01964,232.0,10.0,-2.0
8209,0.01964,234.0,10.0,-2.0
8210,0.01964,236.0,10.0,-2.0
8211,0.01964,238.0,10.0,-2.0
8212,0.01964,240.0,10.0,-2.0
8213,0.01964,242.0,10.0,-2.0
8214,0.01964,244.0,10.0,-2.0
8215,0.01964,246.0,10.0,-2.0
8216,0.01571,248.0,10.0,-2.0
8217,0.01571,250.0,10.0,-2.0
8218,0.01571,252.0,10.0,-2.0
8219,0.01571,254.0,10.0,-2.0
8220,0.01571,256.0,10.0,-2.0
8221,0.01571,258.0,10.0,-2.0
8222,0.01571,260.0,10.0,-2.0
8223,0.01571,262.0,10.0,-2.0
8224,0.01571,264.0,10.0,-2.0
8225,0.01571,266.0,10.0,-2.0
8226,0.01571,268.0,10.0,-2.0
8227,0.01571,270.0,10.0,-2.0
8228,0.0157,272.0,10.0,-2.0
8229,0.0157,274.0,10.0,-2.0
8230,0.0157,276.0,10.0,-2.0
8231,0.01569,278.0,10.0,-2.0
8232,0.01569,280.0,10.0,-2.0
8233,0.01333,282.0,10.0,-2.0
8234,0.01332,284.0,10.0,-2.0
8235,0.01332,286.0,10.0,-2.0
8236,0.00605,288.0,10.0,-2.0
8237,0.00361,290.0,10.0,-2.0
8238,0.0036,292.0,10.0,-2.0
8239,0.0036,294.0,10.0,-2.0
8240,0.0036,296.0,10.0,-2.0
8241,0.00356,298.0,10.0,-2.0
8242,0.0036,300.0,10.0,-2.0
8243,0.0036,300.0,10.0,-1.0
8244,0.0036,300.0,2.0,-1.0
8245,0.00041,300.0,4.0,-1.0
8246,0.00041,300.0,6.0,-1.0
8247,0.0036,300.0,8.0,-1.0
8248,0.00361,300.0,8.0,-2.0
8249,0.00361,300.0,6.0,-2.0
8250,0.00361,300.0,4.0,-2.0
8251,0.00361,300.0,2.0,-2.0
9089,0.01964,203.0,8.0,-2.0
9090,0.01964,202.0,7.0,-2.0
9091,0.01964,201.0,8.0,-2.0
9092,0.01964,202.0,9.0,-2.0
9093,0.01964,205.0,8.0,-2.0
9094,0.01964,204.0,7.0,-2.0
9095,0.01964,204.0,9.0,-2.0
9096,0.01964,207.0,8.0,-2.0
9097,0.01964,206.0,7.0,-2.0
9098,0.01964,206.0,9.0,-2.0
9099,0.01964,209.0,8.0,-2.0
9100,0.01964,208.0,7.0,-2.0
9101,0.01964,208.0,9.0,-2.0
9102,0.01964,211.0,8.0,-2.0
9103,0.01964,210.0,7.0,-2.0
9104,0.01964,210.0,9.0,-2.0
9105,0.01964,213.0,8.0,-2.0
9106,0.01964,212.0,7.0,-2.0
9107,0.01964,212.0,9.0,-2.0
9108,0.01964,215.0,8.0,-2.0
9109,0.01964,214.0,7.0,-2.0
9110,0.01964,214.0,9.0,-2.0
9111,0.01964,217.0,8.0,-2.0
9112,0.01964,216.0,7.0,-2.0
9113,0.01964,216.0,9.0,-2.0
9114,0.01964,219.0,8.0,-2.0
9115,0.01964,218.0,7.0,-2.0
9116,0.01964,218.0,9.0,-2.0
9117,0.01964,221.0,8.0,-2.0
9118,0.01964,220.0,7.0,-2.0
9119,0.01964,220.0,9.0,-2.0
9120,0.01964,223.0,8.0,-2.0
9121,0.01964,222.0,7.0,-2.0
9122,0.01964,222.0,9.0,-2.0
9123,0.01964,225.0,8.0,-2.0
9124,0.01964,224.0,7.0,-2.0
9125,0.01964,224.0,9.0,-2.0
9126,0.01964,227.0,8.0,-2.0
9127,0.01964,226.0,7.0,-2.0
9128,0.01964,226.0,9.0,-2.0
9129,0.01964,229.0,8.0,-2.0
9130,0.01964,228.0,7.0,-2.0
9131,0.01964,228.0,9.0,-2.0
9132,0.01964,231.0,8.0,-2.0
9133,0.01964,230.0,7.0,-2.0
9134,0.01964,230.0,9.0,-2.0
9135,0.01964,233.0,8.0,-2.0
9136,0.01964,232.0,7.0,-2.0
9137,0.01964,232.0,9.0,-2.0
9138,0.01964,235.0,8.0,-2.0
9139,0.01964,234.0,7.0,-2.0
9140,0.01964,234.0,9.0,-2.0
9141,0.01964,237.0,8.0,-2.0
9142,0.01964,236.0,7.0,-2.0
9143,0.01964,236.0,9.0,-2.0
9144,0.01964,239.0,8.0,-2.0
9145,0.01964,238.0,7.0,-2.0
9146,0.01964,238.0,9.0,-2.0
9147,0.01964,241.0,8.0,-2.0
9148,0.01964,240.0,7.0,-2.0
9149,0.01964,240.0,9.0,-2.0
9150,0.01964,243.0,8.0,-2.0
9151,0.01964,242.0,7.0,-2.0
9152,0.01964,242.0,9.0,-2.0
9153,0.01964,245.0,8.0,-2.0
9154,0.01964,244.0,7.0,-2.0
9155,0.01964,244.0,9.0,-2.0
9156,0.01964,247.0,8.0,-2.0
9157,0.01964,246.0,7.0,-2.0
9158,0.01964,246.0,9.0,-2.0
9159,0.01571,249.0,8.0,-2.0
9160,0.01964,248.0,7.0,-2.0
9161,0.01964,248.0,9.0,-2.0
9162,0.01571,251.0,8.0,-2.0
9163,0.01571,250.0,7.0,-2.0
9164,0.01571,250.0,9.0,-2.0
9165,0.01571,253.0,8.0,-2.0
9166,0.01571,252.0,7.0,-2.0
9167,0.01571,252.0,9.0,-2.0
9168,0.01571,255.0,8.0,-2.0
9169,0.01571,254.0,7.0,-2.0
9170,0.01571,254.0,9.0,-2.0
9171,0.01571,257.0,8.0,-2.0
9172,0.01571,256.0,7.0,-2.0
9173,0.01571,256.0,9.0,-2.0
9174,0.01571,259.0,8.0,-2.0
9175,0.01571,258.0,7.0,-2.0
9176,0.01571,258.0,9.0,-2.0
9177,0.01571,261.0,8.0,-2.0
9178,0.01571,260.0,7.0,-2.0
9179,0.01571,260.0,9.0,-2.0
9180,0.01571,263.0,8.0,-2.0
9181,0.01571,262.0,7.0,-2.0
9182,0.01571,262.0,9.0,-2.0
9183,0.01571,265.0,8.0,-2.0
9184,0.01571,264.0,7.0,-2.0
9185,0.01571,264.0,9.0,-2.0
9186,0.01571,267.0,8.0,-2.0
9187,0.01571,266.0,7.0,-2.0
9188,0.01571,266.0,9.0,-2.0
9189,0.01571,269.0,8.0,-2.0
9190,0.01571,268.0,7.0,-2.0
9191,0.01571,268.0,9.0,-2.0
9192,0.0157,271.0,8.0,-2.0
9193,0.01571,270.0,7.0,-2.0
9194,0.01571,270.0,9.0,-2.0
9195,0.0157,273.0,8.0,-2.0
9196,0.0157,272.0,7.0,-2.0
9197,0.0157,272.0,9.0,-2.0
9198,0.0157,275.0,8.0,-2.0
9199,0.0157,274.0,7.0,-2.0
9200,0.0157,274.0,9.0,-2.0
9201,0.0157,277.0,8.0,-2.0
9202,0.0157,276.0,7.0,-2.0
9203,0.0157,276.0,9.0,-2.0
9204,0.01569,279.0,8.0,-2.0
9205,0.01569,278.0,7.0,-2.0
9206,0.01569,278.0,9.0,-2.0
9207,0.01569,281.0,8.0,-2.0
9208,0.01569,280.0,7.0,-2.0
9209,0.01569,280.0,9.0,-2.0
9210,0.01333,283.0,8.0,-2.0
9211,0.01568,282.0,7.0,-2.0
9212,0.01568,282.0,9.0,-2.0
9213,0.01332,285.0,8.0,-2.0
9214,0.01332,284.0,7.0,-2.0
9215,0.01332,284.0,9.0,-2.0
9216,0.01331,287.0,8.0,-2.0
9217,0.01332,286.0,7.0,-2.0
9218,0.01332,286.0,9.0,-2.0
9219,0.00605,289.0,8.0,-2.0
9220,0.01331,288.0,7.0,-2.0
9221,0.00605,288.0,9.0,-2.0
9222,0.00361,291.0,8.0,-2.0
9223,0.00361,290.0,7.0,-2.0
9224,0.00361,290.0,9.0,-2.0
9225,0.0036,293.0,8.0,-2.0
9226,0.00361,292.0,7.0,-2.0
9227,0.0036,292.0,9.0,-2.0
9228,0.0036,295.0,8.0,-2.0
9229,0.0036,294.0,7.0,-2.0
9230,0.0036,294.0,9.0,-2.0
9231,0.0036,297.0,8.0,-2.0
9232,0.0036,296.0,7.0,-2.0
9233,0.0036,296.0,9.0,-2.0
9234,0.0036,298.0,7.0,-2.0
9235,0.0036,298.0,9.0,-2.0
9236,0.0036,299.0,8.0,-2.0
9237,0.01964,203.0,6.0,-2.0
9238,0.01964,202.0,5.0,-2.0
9239,0.01964,201.0,6.0,-2.0
9240,0.01964,205.0,6.0,-2.0
9241,0.01964,204.0,5.0,-2.0
9242,0.01964,207.0,6.0,-2.0
9243,0.01964,206.0,5.0,-2.0
9244,0.01964,209.0,6.0,-2.0
9245,0.01964,208.0,5.0,-2.0
9246,0.01964,211.0,6.0,-2.0
9247,0.01964,210.0,5.0,-2.0
9248,0.01964,213.0,6.0,-2.0
9249,0.01964,212.0,5.0,-2.0
9250,0.01964,215.0,6.0,-2.0
9251,0.01964,214.0,5.0,-2.0
9252,0.01964,217.0,6.0,-2.0
9253,0.01964,216.0,5.0,-2.0
9254,0.01964,219.0,6.0,-2.0
9255,0.01964,218.0,5.0,-2.0
9256,0.01964,221.0,6.0,-2.0
9257,0.01964,220.0,5.0,-2.0
9258,0.01964,223.0,6.0,-2.0
9259,0.01964,222.0,5.0,-2.0
9260,0.01964,225.0,6.0,-2.0
9261,0.01964,224.0,5.0,-2.0
9262,0.01964,227.0,6.0,-2.0
9263,0.01964,226.0,5.0,-2.0
9264,0.01964,229.0,6.0,-2.0
9265,0.01964,228.0,5.0,-2.0
9266,0.01964,231.0,6.0,-2.0
9267,0.01964,230.0,5.0,-2.0
9268,0.01964,233.0,6.0,-2.0
9269,0.01964,232.0,5.0,-2.0
9270,0.01964,235.0,6.0,-2.0
9271,0.01964,234.0,5.0,-2.0
9272,0.01964,237.0,6.0,-2.0
9273,0.01964,236.0,5.0,-2.0
9274,0.01964,239.0,6.0,-2.0
9275,0.01964,238.0,5.0,-2.0
9276,0.01964,241.0,6.0,-2.0
9277,0.01964,240.0,5.0,-2.0
9278,0.01964,243.0,6.0,-2.0
9279,0.01964,242.0,5.0,-2.0
9280,0.01964,245.0,6.0,-2.0
9281,0.01964,244.0,5.0,-2.0
9282,0.01964,247.0,6.0,-2.0
9283,0.01964,246.0,5.0,-2.0
9284,0.01571,249.0,6.0,-2.0
9285,0.01964,248.0,5.0,-2.0
9286,0.01571,251.0,6.0,-2.0
9287,0.01571,250.0,5.0,-2.0
9288,0.01571,253.0,6.0,-2.0
9289,0.01571,252.0,5.0,-2.0
9290,0.01571,255.0,6.0,-2.0
9291,0.01571,254.0,5.0,-2.0
9292,0.01571,257.0,6.0,-2.0
9293,0.01571,256.0,5.0,-2.0
9294,0.01571,259.0,6.0,-2.0
9295,0.01571,258.0,5.0,-2.0
9296,0.01571,261.0,6.0,-2.0
9297,0.01571,260.0,5.0,-2.0
9298,0.01571,263.0,6.0,-2.0
9299,0.01571,262.0,5.0,-2.0
9300,0.01571,265.0,6.0,-2.0
9301,0.01571,264.0,5.0,-2.0
9302,0.01571,267.0,6.0,-2.0
9303,0.01571,266.0,5.0,-2.0
9304,0.01571,269.0,6.0,-2.0
9305,0.01571,268.0,5.0,-2.0
9306,0.0157,271.0,6.0,-2.0
9307,0.01571,270.0,5.0,-2.0
9308,0.0157,273.0,6.0,-2.0
9309,0.0157,272.0,5.0,-2.0
9310,0.0157,275.0,6.0,-2.0
9311,0.0157,274.0,5.0,-2.0
9312,0.0157,277.0,6.0,-2.0
9313,0.0157,276.0,5.0,-2.0
9314,0.01569,279.0,6.0,-2.0
9315,0.01569,278.0,5.0,-2.0
9316,0.01569,281.0,6.0,-2.0
9317,0.01569,280.0,5.0,-2.0
9318,0.01333,283.0,6.0,-2.0
9319,0.01568,282.0,5.0,-2.0
9320,0.01332,285.0,6.0,-2.0
9321,0.01332,284.0,5.0,-2.0
9322,0.01331,287.0,6.0,-2.0
9323,0.01332,286.0,5.0,-2.0
9324,0.00605,289.0,6.0,-2.0
9325,0.01331,288.0,5.0,-2.0
9326,0.00361,291.0,6.0,-2.0
9327,0.00361,290.0,5.0,-2.0
9328,0.0036,293.0,6.0,-2.0
9329,0.00361,292.0,5.0,-2.0
9330,0.0036,295.0,6.0,-2.0
9331,0.0036,294.0,5.0,-2.0
9332,0.0036,297.0,6.0,-2.0
9333,0.0036,296.0,5.0,-2.0
9334,0.0036,298.0,5.0,-2.0
9335,0.00361,299.0,6.0,-2.0
9336,0.01964,203.0,4.0,-2.0
9337,0.01964,202.0,3.0,-2.0
9338,0.01964,201.0,4.0,-2.0
9339,0.01964,205.0,4.0,-2.0
9340,0.01964,204.0,3.0,-2.0
9341,0.01964,207.0,4.0,-2.0
9342,0.01964,206.0,3.0,-2.0
9343,0.01964,209.0,4.0,-2.0
9344,0.01964,208.0,3.0,-2.0
9345,0.01964,211.0,4.0,-2.0
9346,0.01964,210.0,3.0,-2.0
9347,0.01964,213.0,4.0,-2.0
9348,0.01964,212.0,3.0,-2.0
9349,0.01964,215.0,4.0,-2.0
9350,0.01964,214.0,3.0,-2.0
9351,0.01964,217.0,4.0,-2.0
9352,0.01964,216.0,3.0,-2.0
9353,0.01964,219.0,4.0,-2.0
9354,0.01964,218.0,3.0,-2.0
9355,0.01964,221.0,4.0,-2.0
9356,0.01964,220.0,3.0,-2.0
9357,0.01964,223.0,4.0,-2.0
9358,0.01964,222.0,3.0,-2.0
9359,0.01964,225.0,4.0,-2.0
9360,0.01964,224.0,3.0,-2.0
9361,0.01964,227.0,4.0,-2.0
9362,0.01964,226.0,3.0,-2.0
9363,0.01964,229.0,4.0,-2.0
9364,0.01964,228.0,3.0,-2.0
9365,0.01964,231.0,4.0,-2.0
9366,0.01964,230.0,3.0,-2.0
9367,0.01964,233.0,4.0,-2.0
9368,0.01964,232.0,3.0,-2.0
9369,0.01964,235.0,4.0,-2.0
9370,0.01964,234.0,3.0,-2.0
9371,0.01964,237.0,4.0,-2.0
9372,0.01964,236.0,3.0,-2.0
9373,0.01964,239.0,4.0,-2.0
9374,0.01964,238.0,3.0,-2.0
9375,0.01964,241.0,4.0,-2.0
9376,0.01964,240.0,3.0,-2.0
9377,0.01964,243.0,4.0,-2.0
9378,0.01964,242.0,3.0,-2.0
9379,0.01964,245.0,4.0,-2.0
9380,0.01964,244.0,3.0,-2.0
9381,0.01964,247.0,4.0,-2.0
9382,0.01964,246.0,3.0,-2.0
9383,0.01571,249.0,4.0,-2.0
9384,0.01964,248.0,3.0,-2.0
9385,0.01571,251.0,4.0,-2.0
9386,0.01571,250.0,3.0,-2.0
9387,0.01571,253.0,4.0,-2.0
9388,0.01571,252.0,3.0,-2.0
9389,0.01571,255.0,4.0,-2.0
9390,0.01571,254.0,3.0,-2.0
9391,0.01571,257.0,4.0,-2.0
9392,0.01571,256.0,3.0,-2.0
9393,0.01571,259.0,4.0,-2.0
9394,0.01571,258.0,3.0,-2.0
9395,0.01571,261.0,4.0,-2.0
9396,0.01571,260.0,3.0,-2.0
9397,0.01571,263.0,4.0,-2.0
9398,0.01571,262.0,3.0,-2.0
9399,0.01571,265.0,4.0,-2.0
9400,0.01571,264.0,3.0,-2.0
9401,0.01571,267.0,4.0,-2.0
9402,0.01571,266.0,3.0,-2.0
9403,0.01571,269.0,4.0,-2.0
9404,0.01571,268.0,3.0,-2.0
9405,0.0157,271.0,4.0,-2.0
9406,0.01571,270.0,3.0,-2.0
9407,0.0157,273.0,4.0,-2.0
9408,0.0157,272.0,3.0,-2.0
9409,0.0157,275.0,4.0,-2.0
9410,0.0157,274.0,3.0,-2.0
9411,0.0157,277.0,4.0,-2.0
9412,0.0157,276.0,3.0,-2.0
9413,0.01569,279.0,4.0,-2.0
9414,0.01569,278.0,3.0,-2.0
9415,0.01569,281.0,4.0,-2.0
9416,0.01569,280.0,3.0,-2.0
9417,0.01333,283.0,4.0,-2.0
9418,0.01568,282.0,3.0,-2.0
9419,0.01332,285.0,4.0,-2.0
9420,0.01332,284.0,3.0,-2.0
9421,0.01331,287.0,4.0,-2.0
9422,0.01332,286.0,3.0,-2.0
9423,0.00605,289.0,4.0,-2.0
9424,0.01331,288.0,3.0,-2.0
9425,0.00361,291.0,4.0,-2.0
9426,0.00361,290.0,3.0,-2.0
9427,0.0036,293.0,4.0,-2.0
9428,0.00361,292.0,3.0,-2.0
9429,0.0036,295.0,4.0,-2.0
9430,0.0036,294.0,3.0,-2.0
9431,0.0036,297.0,4.0,-2.0
9432,0.0036,296.0,3.0,-2.0
9433,0.0036,298.0,3.0,-2.0
9434,0.00361,299.0,4.0,-2.0
9435,0.01964,203.0,2.0,-2.0
9436,0.01964,201.0,2.0,-2.0
9437,0.01964,202.0,1.0,-2.0
9438,0.01964,205.0,2.0,-2.0
9439,0.01964,204.0,1.0,-2.0
9440,0.01964,207.0,2.0,-2.0
9441,0.01964,206.0,1.0,-2.0
9442,0.01964,209.0,2.0,-2.0
9443,0.01964,208.0,1.0,-2.0
9444,0.01964,211.0,2.0,-2.0
9445,0.01964,210.0,1.0,-2.0
9446,0.01964,213.0,2.0,-2.0
9447,0.01964,212.0,1.0,-2.0
9448,0.01964,215.0,2.0,-2.0
9449,0.01964,214.0,1.0,-2.0
9450,0.01964,217.0,2.0,-2.0
9451,0.01964,216.0,1.0,-2.0
9452,0.01964,219.0,2.0,-2.0
9453,0.01964,218.0,1.0,-2.0
9454,0.01964,221.0,2.0,-2.0
9455,0.01964,220.0,1.0,-2.0
9456,0.01964,223.0,2.0,-2.0
9457,0.01964,222.0,1.0,-2.0
9458,0.01964,225.0,2.0,-2.0
9459,0.01964,224.0,1.0,-2.0
9460,0.01964,227.0,2.0,-2.0
9461,0.01964,226.0,1.0,-2.0
9462,0.01964,229.0,2.0,-2.0
9463,0.01964,228.0,1.0,-2.0
9464,0.01964,231.0,2.0,-2.0
9465,0.01964,230.0,1.0,-2.0
9466,0.01964,233.0,2.0,-2.0
9467,0.01964,232.0,1.0,-2.0
9468,0.01964,235.0,2.0,-2.0
9469,0.01964,234.0,1.0,-2.0
9470,0.01964,237.0,2.0,-2.0
9471,0.01964,236.0,1.0,-2.0
9472,0.01964,239.0,2.0,-2.0
9473,0.01964,238.0,1.0,-2.0
9474,0.01964,241.0,2.0,-2.0
